FID,Id,soft_slope,soft_shelf,s_t_s_bott,sst,ocean_poll,dem_non_hi,dem_dest,X,Y
13517,0,0,0,1,12,1.2605900,1.3034400,1.4457700,725775.778719000050000,6786416.224840000300000
13518,0,0,0,1,0,0.5328810,0.5458550,0.3338800,731775.778719000050000,6786416.224840000300000
13519,0,0,0,1,0,1.0599999,0.5458550,0.3338800,733775.778719000050000,6786416.224840000300000
13520,0,0,0,1,0,1.0463001,0.5458550,0.3338800,735775.778719000050000,6786416.224840000300000
13521,0,0,0,1,0,0.7319950,0.1899990,0.2281690,635775.778719000050000,6788416.224840000300000
13522,0,0,0,1,21,1.2772400,0.1625240,0.2017000,675775.778719000050000,6788416.224840000300000
13523,0,0,0,1,30,0.5970980,0.1625240,0.2017000,681775.778719000050000,6788416.224840000300000
13524,0,0,0,1,31,1.3187500,0.1625240,0.2017000,683775.778719000050000,6788416.224840000300000
13525,0,0,0,1,30,0.6757010,0.1590460,0.1973830,689775.778719000050000,6788416.224840000300000
13526,0,0,0,1,29,0.7200270,0.1590460,0.1973830,691775.778719000050000,6788416.224840000300000
13527,0,0,0,1,30,1.3974800,0.1590460,0.1973830,693775.778719000050000,6788416.224840000300000
13528,0,0,0,1,31,1.4080100,0.1590460,0.1973830,695775.778719000050000,6788416.224840000300000
13529,0,0,0,1,33,1.3933600,0.1641750,0.2137660,697775.778719000050000,6788416.224840000300000
13530,0,0,0,1,33,1.3153100,0.1641750,0.2137660,699775.778719000050000,6788416.224840000300000
13531,0,0,0,1,31,1.2282400,0.1641750,0.2137660,701775.778719000050000,6788416.224840000300000
13532,0,0,0,1,29,1.1393200,0.1641750,0.2137660,703775.778719000050000,6788416.224840000300000
13533,0,0,0,1,28,1.1332700,0.1641750,0.2137660,705775.778719000050000,6788416.224840000300000
13534,0,0,0,1,28,1.1391701,0.1686460,0.2195880,707775.778719000050000,6788416.224840000300000
13535,0,0,0,1,27,1.1464700,0.1686460,0.2195880,709775.778719000050000,6788416.224840000300000
13536,0,0,0,1,25,1.1745000,0.1686460,0.2195880,711775.778719000050000,6788416.224840000300000
13537,0,0,0,1,28,1.1862800,0.1686460,0.2195880,713775.778719000050000,6788416.224840000300000
13538,0,0,0,1,14,0.7586550,0.1585740,0.2064730,723775.778719000050000,6788416.224840000300000
13539,0,0,0,1,14,1.2677200,0.1585740,0.2064730,725775.778719000050000,6788416.224840000300000
13540,0,0,0,1,0,0.5977560,0.1585740,0.2064730,727775.778719000050000,6788416.224840000300000
13541,0,0,0,1,0,0.4843110,0.1585740,0.2064730,729775.778719000050000,6788416.224840000300000
13542,0,0,0,1,0,0.5083740,0.5452370,0.3660950,731775.778719000050000,6788416.224840000300000
13543,0,0,0,1,0,1.0437900,0.5452370,0.3660950,733775.778719000050000,6788416.224840000300000
13544,0,0,0,1,0,1.0511800,0.5452370,0.3660950,735775.778719000050000,6788416.224840000300000
13545,0,0,0,1,0,1.0575401,0.5452370,0.3660950,737775.778719000050000,6788416.224840000300000
13546,0,0,0,1,0,0.6819270,0.1899990,0.2281690,631775.778719000050000,6790416.224840000300000
13547,0,0,0,1,0,1.4161400,0.1899990,0.2281690,633775.778719000050000,6790416.224840000300000
13548,0,0,0,1,0,0.5584640,0.1625240,0.2017000,677775.778719000050000,6790416.224840000300000
13549,0,0,0,1,32,1.2949500,0.1625240,0.2017000,681775.778719000050000,6790416.224840000300000
13550,0,0,0,1,33,1.3053700,0.1625240,0.2017000,683775.778719000050000,6790416.224840000300000
13551,0,0,0,1,30,0.6095800,0.1590460,0.1973830,687775.778719000050000,6790416.224840000300000
13552,0,0,0,1,29,1.2722800,0.1590460,0.1973830,689775.778719000050000,6790416.224840000300000
13553,0,0,0,1,30,0.6986010,0.1590460,0.1973830,691775.778719000050000,6790416.224840000300000
13554,0,0,0,1,33,1.3469700,0.1590460,0.1973830,693775.778719000050000,6790416.224840000300000
13555,0,0,0,1,35,1.3676900,0.1641750,0.2137660,695775.778719000050000,6790416.224840000300000
13556,0,0,0,1,37,1.3736500,0.1641750,0.2137660,697775.778719000050000,6790416.224840000300000
13557,0,0,0,1,38,1.2976600,0.1641750,0.2137660,699775.778719000050000,6790416.224840000300000
13558,0,0,0,1,35,1.2438700,0.1641750,0.2137660,701775.778719000050000,6790416.224840000300000
13559,0,0,0,1,33,1.1658700,0.1641750,0.2137660,703775.778719000050000,6790416.224840000300000
13560,0,0,0,1,30,1.1440600,0.1641750,0.2137660,705775.778719000050000,6790416.224840000300000
13561,0,0,0,1,27,1.1422499,0.1686460,0.2195880,707775.778719000050000,6790416.224840000300000
13562,0,0,0,1,26,1.1554199,0.1686460,0.2195880,709775.778719000050000,6790416.224840000300000
13563,0,0,0,1,24,1.1703000,0.1686460,0.2195880,711775.778719000050000,6790416.224840000300000
13564,0,0,0,1,0,1.1688499,0.1686460,0.2195880,713775.778719000050000,6790416.224840000300000
13565,0,0,0,1,13,1.2711900,0.1585740,0.2064730,721775.778719000050000,6790416.224840000300000
13566,0,0,0,1,17,1.3059900,0.1585740,0.2064730,723775.778719000050000,6790416.224840000300000
13567,0,0,0,1,20,1.2748600,0.1585740,0.2064730,725775.778719000050000,6790416.224840000300000
13568,0,0,0,1,29,1.1388500,0.1585740,0.2064730,727775.778719000050000,6790416.224840000300000
13569,0,0,0,1,0,1.0125700,0.1585740,0.2064730,729775.778719000050000,6790416.224840000300000
13570,0,0,0,1,0,1.0129900,0.5452370,0.3660950,731775.778719000050000,6790416.224840000300000
13571,0,0,0,1,0,1.0075001,0.5452370,0.3660950,735775.778719000050000,6790416.224840000300000
13572,0,0,0,1,0,0.9944490,0.5452370,0.3660950,737775.778719000050000,6790416.224840000300000
13573,0,0,0,1,0,0.6441350,0.1899990,0.2281690,629775.778719000050000,6792416.224840000300000
13574,0,0,0,1,0,1.2683100,0.1625240,0.2017000,679775.778719000050000,6792416.224840000300000
13575,0,0,0,1,36,1.2834600,0.1625240,0.2017000,681775.778719000050000,6792416.224840000300000
13576,0,0,0,1,34,1.2952400,0.1625240,0.2017000,683775.778719000050000,6792416.224840000300000
13577,0,0,0,1,30,1.2201500,0.1590460,0.1973830,689775.778719000050000,6792416.224840000300000
13578,0,0,0,1,31,1.2637399,0.1590460,0.1973830,691775.778719000050000,6792416.224840000300000
13579,0,0,0,1,34,1.2937700,0.1590460,0.1973830,693775.778719000050000,6792416.224840000300000
13580,0,0,0,1,37,1.3424700,0.1641750,0.2137660,695775.778719000050000,6792416.224840000300000
13581,0,0,0,1,39,1.3548300,0.1641750,0.2137660,697775.778719000050000,6792416.224840000300000
13582,0,0,0,1,39,1.2839299,0.1641750,0.2137660,699775.778719000050000,6792416.224840000300000
13583,0,0,0,1,37,1.2357500,0.1641750,0.2137660,701775.778719000050000,6792416.224840000300000
13584,0,0,0,1,34,1.1778300,0.1641750,0.2137660,703775.778719000050000,6792416.224840000300000
13585,0,0,0,1,30,1.1653399,0.1641750,0.2137660,705775.778719000050000,6792416.224840000300000
13586,0,0,0,1,26,1.1584200,0.1686460,0.2195880,707775.778719000050000,6792416.224840000300000
13587,0,0,0,1,25,1.1652000,0.1686460,0.2195880,709775.778719000050000,6792416.224840000300000
13588,0,0,0,1,24,1.1653500,0.1686460,0.2195880,711775.778719000050000,6792416.224840000300000
13589,0,0,0,1,0,1.1378300,0.1686460,0.2195880,713775.778719000050000,6792416.224840000300000
13590,0,0,0,1,0,1.1518199,0.1686460,0.2195880,715775.778719000050000,6792416.224840000300000
13591,0,0,0,1,0,1.1629200,0.1686460,0.2195880,717775.778719000050000,6792416.224840000300000
13592,0,0,0,1,9,1.2131799,0.1585740,0.2064730,719775.778719000050000,6792416.224840000300000
13593,0,0,0,1,13,1.2702700,0.1585740,0.2064730,721775.778719000050000,6792416.224840000300000
13594,0,0,0,1,18,1.3066100,0.1585740,0.2064730,723775.778719000050000,6792416.224840000300000
13595,0,0,0,1,22,1.2768900,0.1585740,0.2064730,725775.778719000050000,6792416.224840000300000
13596,0,0,0,1,29,1.1430800,0.1585740,0.2064730,727775.778719000050000,6792416.224840000300000
13597,0,0,0,1,0,0.9883350,0.5452370,0.3660950,731775.778719000050000,6792416.224840000300000
13598,0,0,0,1,0,0.9717260,0.5452370,0.3660950,733775.778719000050000,6792416.224840000300000
13599,0,0,0,1,0,0.9462920,0.5452370,0.3660950,735775.778719000050000,6792416.224840000300000
13600,0,0,0,1,41,1.2927400,0.1625240,0.2017000,681775.778719000050000,6794416.224840000300000
13601,0,0,0,1,32,1.1787100,0.1590460,0.1973830,689775.778719000050000,6794416.224840000300000
13602,0,0,0,1,33,1.2093600,0.1590460,0.1973830,691775.778719000050000,6794416.224840000300000
13603,0,0,0,1,36,1.2339900,0.1590460,0.1973830,693775.778719000050000,6794416.224840000300000
13604,0,0,0,1,38,1.2923200,0.1641750,0.2137660,695775.778719000050000,6794416.224840000300000
13605,0,0,0,1,39,1.3076299,0.1641750,0.2137660,697775.778719000050000,6794416.224840000300000
13606,0,0,0,1,38,1.2741400,0.1641750,0.2137660,699775.778719000050000,6794416.224840000300000
13607,0,0,0,1,36,1.2341599,0.1641750,0.2137660,701775.778719000050000,6794416.224840000300000
13608,0,0,0,1,33,1.1866200,0.1641750,0.2137660,703775.778719000050000,6794416.224840000300000
13609,0,0,0,1,29,1.1677500,0.1641750,0.2137660,705775.778719000050000,6794416.224840000300000
13610,0,0,0,1,25,1.1522400,0.1686460,0.2195880,707775.778719000050000,6794416.224840000300000
13611,0,0,0,1,25,1.1429000,0.1686460,0.2195880,709775.778719000050000,6794416.224840000300000
13612,0,0,0,1,25,1.1427900,0.1686460,0.2195880,711775.778719000050000,6794416.224840000300000
13613,0,0,0,1,24,1.1188200,0.1686460,0.2195880,713775.778719000050000,6794416.224840000300000
13614,0,0,0,1,24,1.1633900,0.1686460,0.2195880,715775.778719000050000,6794416.224840000300000
13615,0,0,0,1,18,1.1961300,0.1686460,0.2195880,717775.778719000050000,6794416.224840000300000
13616,0,0,0,1,17,1.3011400,0.1585740,0.2064730,723775.778719000050000,6794416.224840000300000
13617,0,0,0,1,20,1.2702399,0.1585740,0.2064730,725775.778719000050000,6794416.224840000300000
13618,0,0,0,1,0,0.4311230,0.5452370,0.3660950,731775.778719000050000,6794416.224840000300000
13619,0,0,0,1,0,0.4175740,0.5452370,0.3660950,735775.778719000050000,6794416.224840000300000
13620,0,0,0,1,0,0.8856150,0.5452370,0.3660950,737775.778719000050000,6794416.224840000300000
13621,0,0,0,1,43,1.3201600,0.1590460,0.1973830,683775.778719000050000,6796416.224840000300000
13622,0,0,0,1,33,0.6115740,0.1590460,0.1973830,685775.778719000050000,6796416.224840000300000
13623,0,0,0,1,32,1.0923300,0.1590460,0.1973830,687775.778719000050000,6796416.224840000300000
13624,0,0,0,1,33,0.6350610,0.1590460,0.1973830,689775.778719000050000,6796416.224840000300000
13625,0,0,0,1,35,1.1648999,0.1590460,0.1973830,691775.778719000050000,6796416.224840000300000
13626,0,0,0,1,37,1.1942101,0.1590460,0.1973830,693775.778719000050000,6796416.224840000300000
13627,0,0,0,1,39,1.2533600,0.1641750,0.2137660,695775.778719000050000,6796416.224840000300000
13628,0,0,0,1,38,1.2951200,0.1641750,0.2137660,697775.778719000050000,6796416.224840000300000
13629,0,0,0,1,36,1.2776000,0.1641750,0.2137660,699775.778719000050000,6796416.224840000300000
13630,0,0,0,1,34,1.2429200,0.1641750,0.2137660,701775.778719000050000,6796416.224840000300000
13631,0,0,0,1,31,1.2079700,0.1641750,0.2137660,703775.778719000050000,6796416.224840000300000
13632,0,0,0,1,27,1.1838599,0.1641750,0.2137660,705775.778719000050000,6796416.224840000300000
13633,0,0,0,1,23,1.1574000,0.1686460,0.2195880,707775.778719000050000,6796416.224840000300000
13634,0,0,0,1,24,1.1388700,0.1686460,0.2195880,709775.778719000050000,6796416.224840000300000
13635,0,0,0,1,26,1.1281300,0.1686460,0.2195880,711775.778719000050000,6796416.224840000300000
13636,0,0,0,1,25,0.5726940,0.1686460,0.2195880,713775.778719000050000,6796416.224840000300000
13637,0,0,0,1,24,1.1670600,0.1686460,0.2195880,715775.778719000050000,6796416.224840000300000
13638,0,0,0,1,24,1.2112100,0.1585740,0.2064730,717775.778719000050000,6796416.224840000300000
13639,0,0,0,1,0,0.7200290,0.1585740,0.2064730,721775.778719000050000,6796416.224840000300000
13640,0,0,0,1,17,1.2948600,0.1585740,0.2064730,723775.778719000050000,6796416.224840000300000
13641,0,0,0,1,0,0.3907700,0.5452370,0.3660950,735775.778719000050000,6796416.224840000300000
13642,0,0,0,1,42,0.5754670,0.1625240,0.2017000,681775.778719000050000,6798416.224840000300000
13643,0,0,0,1,34,0.6407690,0.1590460,0.1973830,689775.778719000050000,6798416.224840000300000
13644,0,0,0,1,35,1.1688499,0.1590460,0.1973830,691775.778719000050000,6798416.224840000300000
13645,0,0,0,1,36,1.1781501,0.1590460,0.1973830,693775.778719000050000,6798416.224840000300000
13646,0,0,0,1,36,1.2495500,0.1641750,0.2137660,695775.778719000050000,6798416.224840000300000
13647,0,0,0,1,34,1.2910500,0.1641750,0.2137660,697775.778719000050000,6798416.224840000300000
13648,0,0,0,1,31,1.2844200,0.1641750,0.2137660,699775.778719000050000,6798416.224840000300000
13649,0,0,0,1,30,1.2517800,0.1641750,0.2137660,701775.778719000050000,6798416.224840000300000
13650,0,0,0,1,27,1.2138700,0.1641750,0.2137660,703775.778719000050000,6798416.224840000300000
13651,0,0,0,1,24,1.1842600,0.1641750,0.2137660,705775.778719000050000,6798416.224840000300000
13652,0,0,0,1,22,1.1477600,0.1686460,0.2195880,707775.778719000050000,6798416.224840000300000
13653,0,0,0,1,23,1.1137600,0.1686460,0.2195880,709775.778719000050000,6798416.224840000300000
13654,0,0,0,1,25,1.0975200,0.1686460,0.2195880,711775.778719000050000,6798416.224840000300000
13655,0,0,0,1,17,1.2801100,0.1585740,0.2064730,723775.778719000050000,6798416.224840000300000
13656,0,0,0,1,0,0.3698930,0.5452370,0.3660950,735775.778719000050000,6798416.224840000300000
13657,0,0,0,1,38,0.5664050,0.1625240,0.2017000,681775.778719000050000,6800416.224840000300000
13658,0,0,0,1,36,1.1808200,0.1590460,0.1973830,689775.778719000050000,6800416.224840000300000
13659,0,0,0,1,36,0.6751870,0.1590460,0.1973830,691775.778719000050000,6800416.224840000300000
13660,0,0,0,1,35,1.2212600,0.1590460,0.1973830,693775.778719000050000,6800416.224840000300000
13661,0,0,0,1,34,1.2767400,0.1641750,0.2137660,695775.778719000050000,6800416.224840000300000
13662,0,0,0,1,30,1.3101100,0.1641750,0.2137660,697775.778719000050000,6800416.224840000300000
13663,0,0,0,1,26,1.2987200,0.1641750,0.2137660,699775.778719000050000,6800416.224840000300000
13664,0,0,0,1,25,1.2580000,0.1641750,0.2137660,701775.778719000050000,6800416.224840000300000
13665,0,0,0,1,24,1.2064900,0.1641750,0.2137660,703775.778719000050000,6800416.224840000300000
13666,0,0,0,1,22,1.1707300,0.1641750,0.2137660,705775.778719000050000,6800416.224840000300000
13667,0,0,0,1,20,1.1220900,0.1686460,0.2195880,707775.778719000050000,6800416.224840000300000
13668,0,0,0,1,0,0.6413870,0.1590460,0.1973830,687775.778719000050000,6802416.224840000300000
13669,0,0,0,1,35,1.2099500,0.1590460,0.1973830,689775.778719000050000,6802416.224840000300000
13670,0,0,0,1,34,1.2450401,0.1590460,0.1973830,691775.778719000050000,6802416.224840000300000
13671,0,0,0,1,32,1.2652800,0.1590460,0.1973830,693775.778719000050000,6802416.224840000300000
13672,0,0,0,1,30,1.3059601,0.1641750,0.2137660,695775.778719000050000,6802416.224840000300000
13673,0,0,0,1,27,1.3373500,0.1641750,0.2137660,697775.778719000050000,6802416.224840000300000
13674,0,0,0,1,25,1.3171400,0.1641750,0.2137660,699775.778719000050000,6802416.224840000300000
13675,0,0,0,1,26,1.2648300,0.1641750,0.2137660,701775.778719000050000,6802416.224840000300000
13676,0,0,0,1,24,1.1371300,0.1686460,0.2195880,705775.778719000050000,6802416.224840000300000
13677,0,0,0,1,20,1.0800300,0.1686460,0.2195880,707775.778719000050000,6802416.224840000300000
13678,0,0,0,1,20,0.5309910,0.1686460,0.2195880,709775.778719000050000,6802416.224840000300000
13679,0,0,0,1,0,0.6077560,0.1590460,0.1973830,685775.778719000050000,6804416.224840000300000
13680,0,0,0,1,34,0.6781570,0.1590460,0.1973830,689775.778719000050000,6804416.224840000300000
13681,0,0,0,1,32,1.2995900,0.1590460,0.1973830,691775.778719000050000,6804416.224840000300000
13682,0,0,0,1,28,1.3306700,0.1641750,0.2137660,693775.778719000050000,6804416.224840000300000
13683,0,0,0,1,25,1.3468900,0.1641750,0.2137660,695775.778719000050000,6804416.224840000300000
13684,0,0,0,1,24,1.3571900,0.1641750,0.2137660,697775.778719000050000,6804416.224840000300000
13685,0,0,0,1,25,1.3323200,0.1641750,0.2137660,699775.778719000050000,6804416.224840000300000
13686,0,0,0,1,30,1.2769901,0.1641750,0.2137660,701775.778719000050000,6804416.224840000300000
13687,0,0,0,1,34,1.1886400,0.1641750,0.2137660,703775.778719000050000,6804416.224840000300000
13688,0,0,0,1,0,1.1351900,0.1686460,0.2195880,705775.778719000050000,6804416.224840000300000
13689,0,0,0,1,0,1.2998700,0.1590460,0.1973830,683775.778719000050000,6806416.224840000300000
13690,0,0,0,1,30,1.3269800,0.1590460,0.1973830,691775.778719000050000,6806416.224840000300000
13691,0,0,0,1,28,1.3625700,0.1641750,0.2137660,693775.778719000050000,6806416.224840000300000
13692,0,0,0,1,26,1.3675600,0.1641750,0.2137660,695775.778719000050000,6806416.224840000300000
13693,0,0,0,1,26,1.3648900,0.1641750,0.2137660,697775.778719000050000,6806416.224840000300000
13694,0,0,0,1,30,1.3336000,0.1641750,0.2137660,699775.778719000050000,6806416.224840000300000
13695,0,0,0,1,38,1.2771200,0.1641750,0.2137660,701775.778719000050000,6806416.224840000300000
13696,0,0,0,1,43,1.1882499,0.1641750,0.2137660,703775.778719000050000,6806416.224840000300000
13697,0,0,0,1,0,1.1328900,0.1686460,0.2195880,705775.778719000050000,6806416.224840000300000
13698,0,0,0,1,28,1.3528900,0.1590460,0.1973830,691775.778719000050000,6808416.224840000300000
13699,0,0,1,0,27,1.3898100,0.1641750,0.2137660,693775.778719000050000,6808416.224840000300000
13700,0,0,1,0,27,1.3800800,0.1641750,0.2137660,695775.778719000050000,6808416.224840000300000
13701,0,0,1,0,28,1.3697799,0.1641750,0.2137660,697775.778719000050000,6808416.224840000300000
13702,0,0,0,1,35,1.3298200,0.1641750,0.2137660,699775.778719000050000,6808416.224840000300000
13703,0,0,0,1,45,1.2733700,0.1641750,0.2137660,701775.778719000050000,6808416.224840000300000
13704,0,0,0,1,53,1.1807500,0.1641750,0.2137660,703775.778719000050000,6808416.224840000300000
13705,0,0,0,1,0,1.1241400,0.1686460,0.2195880,705775.778719000050000,6808416.224840000300000
13706,0,0,0,1,28,0.7614140,0.1590460,0.1973830,691775.778719000050000,6810416.224840000300000
13707,0,0,1,0,28,1.4037600,0.1641750,0.2137660,693775.778719000050000,6810416.224840000300000
13708,0,0,1,0,28,1.3957200,0.1641750,0.2137660,695775.778719000050000,6810416.224840000300000
13709,0,0,0,1,29,1.3725500,0.1641750,0.2137660,697775.778719000050000,6810416.224840000300000
13710,0,0,0,1,33,1.3268200,0.1641750,0.2137660,699775.778719000050000,6810416.224840000300000
13711,0,0,0,1,43,1.2625800,0.1641750,0.2137660,701775.778719000050000,6810416.224840000300000
13712,0,0,0,1,54,1.1463100,0.1641750,0.2137660,703775.778719000050000,6810416.224840000300000
13713,0,0,0,1,0,0.5579300,0.1686460,0.2195880,705775.778719000050000,6810416.224840000300000
13714,0,0,0,1,0,0.9889320,0.1686460,0.2195880,707775.778719000050000,6810416.224840000300000
13715,0,0,0,1,23,0.7207890,0.1590460,0.1973830,689775.778719000050000,6812416.224840000300000
13716,0,0,1,0,28,1.3884400,0.1590460,0.1973830,691775.778719000050000,6812416.224840000300000
13717,0,0,1,0,28,1.4225399,0.1641750,0.2137660,693775.778719000050000,6812416.224840000300000
13718,0,0,1,0,28,1.4061800,0.1641750,0.2137660,695775.778719000050000,6812416.224840000300000
